side,interval,ce,n_infected,index,20,25,30,35,40,45,50
20,5,10,145,77,0.15,0.12,0.1,0.0857,0.125,0.2,0.26
20,5,10,144,78,0.05,0.08,0.1,0.1714,0.175,0.1556,0.16
20,5,10,154,79,0.05,0.04,0.0667,0.1714,0.2,0.1778,0.18
20,5,10,117,80,0.1,0.2,0.2,0.2857,0.3,0.3333,0.32
20,5,10,144,81,0.15,0.24,0.2333,0.2286,0.225,0.2222,0.22
20,5,10,134,82,0.05,0.04,0.1,0.0857,0.125,0.1556,0.2
20,5,10,169,83,0.05,0.08,0.1,0.0857,0.15,0.1556,0.14
20,5,10,123,84,0.05,0.04,0.0333,0.1143,0.15,0.1556,0.2
20,5,10,152,85,0.05,0.08,0.1,0.2286,0.225,0.2889,0.3
20,5,10,146,86,0.05,0.04,0.0333,0.1714,0.2,0.2222,0.22
20,5,10,153,87,0.0,0.0,0.0667,0.0857,0.1,0.1333,0.16
20,5,10,151,88,0.0,0.0,0.0333,0.0571,0.1,0.2,0.24
20,5,10,147,89,0.0,0.0,0.0,0.0,0.025,0.0667,0.18
20,5,10,139,90,0.05,0.08,0.1667,0.1429,0.25,0.3111,0.3
20,5,10,143,91,0.1,0.08,0.1,0.0857,0.125,0.2444,0.26
20,5,10,112,92,0.0,0.08,0.1,0.1429,0.15,0.1556,0.22
20,5,10,129,93,0.15,0.12,0.1,0.1143,0.125,0.1333,0.12
20,5,10,131,94,0.1,0.08,0.0667,0.1143,0.125,0.1333,0.14
20,5,10,136,95,0.0,0.04,0.0667,0.1143,0.15,0.1778,0.2
20,5,10,145,96,0.1,0.08,0.0667,0.0857,0.1,0.1778,0.2
20,5,10,130,97,0.15,0.12,0.1333,0.1714,0.175,0.1778,0.16
20,5,10,134,98,0.1,0.12,0.1667,0.2,0.2,0.2889,0.28
20,5,10,158,99,0.1,0.08,0.1,0.1429,0.225,0.2222,0.26
20,10,10,173,0,1.0,0.88,0.8333,0.7714,0.7,0.6667,0.64
20,10,10,186,1,0.0,0.0,0.0333,0.0571,0.15,0.2,0.22
20,10,10,181,2,0.0,0.0,0.0667,0.0857,0.125,0.1556,0.18
20,10,10,181,3,0.0,0.0,0.0,0.0,0.025,0.0444,0.12
20,10,10,154,4,0.0,0.04,0.0667,0.1143,0.1,0.1556,0.16
20,10,10,171,5,0.05,0.16,0.2333,0.3143,0.35,0.3556,0.36
20,10,10,165,6,0.05,0.04,0.0333,0.0571,0.125,0.1111,0.1
20,10,10,174,7,0.05,0.04,0.0667,0.1143,0.175,0.2444,0.32
20,10,10,156,8,0.1,0.08,0.0667,0.0857,0.125,0.2,0.18
20,10,10,188,9,0.0,0.16,0.2,0.3143,0.325,0.3778,0.34
20,10,10,160,10,0.0,0.0,0.0,0.0286,0.1,0.1556,0.14
20,10,10,164,11,0.05,0.16,0.2667,0.2286,0.2,0.2444,0.32
20,10,10,169,12,0.1,0.12,0.1667,0.2571,0.275,0.2889,0.3
20,10,10,201,13,0.1,0.08,0.2,0.2857,0.325,0.3111,0.34
20,10,10,180,14,0.05,0.04,0.0333,0.1714,0.225,0.2889,0.3
20,10,10,181,15,0.0,0.04,0.1333,0.1714,0.225,0.2667,0.26
20,10,10,174,16,0.1,0.12,0.1667,0.2571,0.25,0.2667,0.3
20,10,10,193,17,0.0,0.0,0.0,0.0571,0.05,0.0889,0.08
20,10,10,188,18,0.05,0.04,0.1333,0.2,0.275,0.3111,0.32
20,10,10,172,19,0.1,0.08,0.1,0.2,0.25,0.2444,0.24
20,10,10,190,20,0.1,0.08,0.0667,0.1429,0.175,0.2222,0.28
20,10,10,188,21,0.1,0.12,0.2,0.2286,0.225,0.2,0.2
20,10,10,169,22,0.05,0.04,0.0333,0.1143,0.175,0.2444,0.28
20,10,10,173,23,0.05,0.16,0.2333,0.2571,0.25,0.2889,0.28
20,10,10,181,24,0.05,0.12,0.2,0.1714,0.2,0.2667,0.28
20,10,10,201,25,0.1,0.08,0.0667,0.1429,0.15,0.2,0.22
20,10,10,187,26,0.1,0.08,0.1333,0.2,0.25,0.2889,0.28
20,10,10,183,27,0.05,0.12,0.1,0.0857,0.1,0.0889,0.14
20,10,10,193,28,0.1,0.08,0.0667,0.1714,0.175,0.2444,0.22
20,10,10,190,29,0.15,0.16,0.2,0.2857,0.325,0.3333,0.3
20,10,10,196,30,0.05,0.08,0.1,0.1143,0.15,0.1556,0.18
20,10,10,173,31,0.0,0.0,0.0667,0.0857,0.15,0.2,0.22
20,10,10,161,32,0.1,0.08,0.1333,0.1714,0.2,0.2,0.26
20,10,10,168,33,0.05,0.08,0.1667,0.2571,0.35,0.3333,0.32
20,10,10,187,34,0.05,0.12,0.1667,0.2286,0.25,0.2667,0.28
20,10,10,171,35,0.05,0.12,0.1,0.1143,0.125,0.1778,0.2
20,10,10,161,36,0.0,0.0,0.0333,0.0857,0.125,0.1778,0.2
20,10,10,176,37,0.0,0.04,0.0667,0.1143,0.15,0.1556,0.22
20,10,10,181,38,0.0,0.0,0.0,0.0286,0.075,0.1111,0.12
20,10,10,172,39,0.05,0.08,0.0667,0.1429,0.175,0.1778,0.24
20,10,10,180,40,0.0,0.04,0.0667,0.0857,0.1,0.1111,0.18
20,10,10,172,41,0.05,0.04,0.0333,0.1143,0.125,0.1556,0.18
20,10,10,192,42,0.0,0.04,0.1,0.0857,0.1,0.1333,0.18
20,10,10,165,43,0.05,0.04,0.0667,0.0571,0.1,0.1778,0.24
20,10,10,187,44,0.05,0.04,0.0333,0.0286,0.1,0.1333,0.14
20,10,10,182,45,0.0,0.0,0.0667,0.0571,0.125,0.1333,0.18
20,10,10,180,46,0.1,0.16,0.2,0.2286,0.225,0.2444,0.24
20,10,10,171,47,0.05,0.04,0.1667,0.1714,0.175,0.2444,0.22
20,10,10,171,48,0.0,0.08,0.1,0.1143,0.1,0.0889,0.14
20,10,10,173,49,0.0,0.0,0.0667,0.1143,0.225,0.2889,0.3
20,10,10,179,50,0.05,0.04,0.0667,0.0857,0.1,0.1111,0.14
20,10,10,199,51,0.0,0.0,0.0667,0.0571,0.075,0.1333,0.14
20,10,10,183,52,0.05,0.04,0.0667,0.1143,0.15,0.1556,0.26
20,10,10,147,53,0.05,0.12,0.1667,0.2,0.225,0.2222,0.22
20,10,10,183,54,0.05,0.04,0.0667,0.0857,0.125,0.1333,0.16
20,10,10,169,55,0.0,0.04,0.1,0.1143,0.15,0.1333,0.16
20,10,10,175,56,0.0,0.04,0.1,0.1429,0.2,0.2222,0.24
20,10,10,174,57,0.1,0.12,0.1667,0.2571,0.3,0.3111,0.3
20,10,10,169,58,0.05,0.12,0.1667,0.3143,0.325,0.3556,0.34
20,10,10,173,59,0.0,0.0,0.0333,0.0571,0.075,0.1333,0.14
20,10,10,182,60,0.05,0.04,0.1,0.0857,0.1,0.0889,0.18
20,10,10,170,61,0.1,0.08,0.1,0.2,0.225,0.2444,0.28
20,10,10,174,62,0.1,0.08,0.1333,0.1143,0.1,0.2,0.24
20,10,10,162,63,0.1,0.16,0.1333,0.1714,0.175,0.2444,0.24
20,10,10,168,64,0.05,0.04,0.0333,0.0571,0.05,0.0667,0.12
20,10,10,192,65,0.0,0.0,0.0667,0.0857,0.125,0.1556,0.16
20,10,10,161,66,0.05,0.12,0.2333,0.2,0.25,0.2444,0.28
20,10,10,165,67,0.05,0.04,0.0333,0.1429,0.15,0.2,0.24
20,10,10,169,68,0.1,0.08,0.1,0.1429,0.15,0.1778,0.16
20,10,10,162,69,0.05,0.04,0.0667,0.1143,0.175,0.2,0.24
20,10,10,176,70,0.2,0.16,0.1333,0.1714,0.2,0.1778,0.22
20,10,10,163,71,0.15,0.12,0.1,0.1429,0.15,0.2,0.2
20,10,10,180,72,0.1,0.08,0.1333,0.1714,0.2,0.2222,0.24
20,10,10,178,73,0.15,0.2,0.2,0.1714,0.2,0.2222,0.22
20,10,10,180,74,0.0,0.0,0.0,0.0286,0.1,0.1556,0.18
20,10,10,191,75,0.05,0.04,0.0667,0.2,0.2,0.2667,0.24
20,10,10,172,76,0.0,0.0,0.0333,0.0571,0.075,0.1333,0.16
20,10,10,173,77,0.15,0.12,0.1,0.1714,0.15,0.2222,0.26
20,10,10,174,78,0.05,0.04,0.0667,0.0571,0.075,0.0667,0.08
20,10,10,176,79,0.05,0.04,0.0333,0.1429,0.2,0.2222,0.22
20,10,10,150,80,0.1,0.2,0.2333,0.2857,0.275,0.3111,0.3
20,10,10,181,81,0.15,0.24,0.2333,0.2286,0.225,0.2222,0.24
20,10,10,172,82,0.05,0.04,0.0333,0.0571,0.05,0.0889,0.14
20,10,10,209,83,0.05,0.08,0.0667,0.0857,0.15,0.1556,0.14
20,10,10,157,84,0.05,0.04,0.0333,0.0286,0.075,0.1333,0.2
20,10,10,180,85,0.05,0.04,0.1,0.2,0.2,0.2667,0.28
20,10,10,176,86,0.05,0.04,0.0333,0.1714,0.2,0.2222,0.24
20,10,10,185,87,0.0,0.0,0.0667,0.1143,0.125,0.1333,0.16
20,10,10,195,88,0.0,0.0,0.0333,0.0571,0.1,0.2,0.22
20,10,10,183,89,0.0,0.0,0.0,0.0286,0.075,0.1333,0.18
20,10,10,167,90,0.05,0.08,0.1667,0.1714,0.25,0.3111,0.34
20,10,10,180,91,0.1,0.08,0.0667,0.0571,0.125,0.2222,0.24
20,10,10,159,92,0.0,0.04,0.1,0.1429,0.2,0.2,0.18
20,10,10,155,93,0.15,0.12,0.1333,0.1429,0.125,0.1556,0.18
20,10,10,154,94,0.1,0.08,0.0667,0.0857,0.1,0.1111,0.14
20,10,10,175,95,0.0,0.04,0.0667,0.1429,0.175,0.2,0.22
20,10,10,170,96,0.1,0.08,0.0667,0.0571,0.1,0.1556,0.2
20,10,10,171,97,0.15,0.12,0.1333,0.1714,0.15,0.1778,0.18
20,10,10,167,98,0.1,0.12,0.1667,0.1714,0.2,0.2667,0.32
20,10,10,191,99,0.1,0.08,0.1,0.1429,0.225,0.2444,0.28
20,15,10,206,0,1.0,0.88,0.8333,0.7429,0.7,0.6667,0.64
20,15,10,199,1,0.0,0.0,0.0333,0.0571,0.1,0.1778,0.2
20,15,10,197,2,0.0,0.0,0.0667,0.1429,0.125,0.1778,0.18
20,15,10,203,3,0.0,0.0,0.0,0.0,0.05,0.0667,0.12
20,15,10,181,4,0.0,0.04,0.0667,0.0857,0.1,0.1111,0.14
20,15,10,197,5,0.05,0.08,0.2333,0.2857,0.325,0.3556,0.34
20,15,10,186,6,0.05,0.04,0.0333,0.0286,0.05,0.0444,0.06
20,15,10,209,7,0.05,0.04,0.0667,0.0857,0.2,0.2222,0.24
20,15,10,197,8,0.1,0.08,0.1,0.0857,0.1,0.1111,0.16
20,15,10,213,9,0.0,0.16,0.1333,0.3143,0.35,0.3778,0.38
20,15,10,185,10,0.0,0.0,0.0333,0.0286,0.075,0.1333,0.14
20,15,10,179,11,0.05,0.16,0.2,0.2,0.225,0.2222,0.28
20,15,10,189,12,0.1,0.12,0.2,0.2571,0.225,0.2444,0.24
20,15,10,214,13,0.1,0.08,0.2,0.2857,0.3,0.2889,0.28
20,15,10,197,14,0.05,0.04,0.0333,0.1714,0.2,0.2667,0.3
20,15,10,210,15,0.0,0.04,0.1333,0.1714,0.275,0.2667,0.28
20,15,10,192,16,0.1,0.08,0.1667,0.2286,0.275,0.2667,0.28
20,15,10,212,17,0.0,0.0,0.0,0.0286,0.075,0.1111,0.12
20,15,10,202,18,0.05,0.04,0.1,0.1714,0.2,0.2222,0.24
20,15,10,197,19,0.1,0.08,0.1,0.1714,0.175,0.2444,0.24
20,15,10,209,20,0.1,0.08,0.0667,0.1429,0.2,0.2222,0.24
20,15,10,190,21,0.1,0.12,0.2,0.2286,0.2,0.2667,0.24
20,15,10,206,22,0.05,0.04,0.0333,0.0857,0.15,0.2,0.2
20,15,10,189,23,0.05,0.16,0.2333,0.2286,0.2,0.2667,0.26
20,15,10,190,24,0.05,0.08,0.1667,0.2,0.175,0.2444,0.26
20,15,10,217,25,0.1,0.08,0.0667,0.1429,0.175,0.2,0.2
20,15,10,213,26,0.1,0.08,0.1333,0.2286,0.25,0.2889,0.26
20,15,10,214,27,0.05,0.12,0.1,0.0857,0.075,0.1111,0.12
20,15,10,213,28,0.1,0.08,0.1,0.2,0.225,0.2667,0.24
20,15,10,218,29,0.15,0.16,0.2,0.2857,0.3,0.3111,0.28
20,15,10,216,30,0.05,0.08,0.1,0.0857,0.125,0.1556,0.2
20,15,10,186,31,0.0,0.0,0.0667,0.0857,0.075,0.1333,0.14
20,15,10,184,32,0.1,0.08,0.1,0.2,0.225,0.2667,0.28
20,15,10,199,33,0.05,0.08,0.1333,0.2571,0.325,0.3111,0.3
20,15,10,211,34,0.05,0.12,0.1667,0.2286,0.25,0.2889,0.28
20,15,10,190,35,0.05,0.08,0.1,0.0857,0.125,0.1333,0.18
20,15,10,174,36,0.0,0.0,0.0333,0.0571,0.05,0.1111,0.1
20,15,10,186,37,0.0,0.04,0.0667,0.1429,0.2,0.1778,0.26
20,15,10,198,38,0.0,0.0,0.0,0.0571,0.125,0.1778,0.18
20,15,10,187,39,0.05,0.08,0.0667,0.1429,0.175,0.1778,0.22
20,15,10,205,40,0.0,0.04,0.1,0.1143,0.15,0.1556,0.16
20,15,10,202,41,0.05,0.04,0.0333,0.0286,0.025,0.0444,0.12
20,15,10,206,42,0.0,0.04,0.1,0.0857,0.1,0.1333,0.18
20,15,10,189,43,0.05,0.04,0.0667,0.0857,0.125,0.1556,0.2
20,15,10,203,44,0.05,0.04,0.0333,0.0286,0.075,0.1556,0.18
20,15,10,203,45,0.0,0.0,0.0667,0.0571,0.1,0.1333,0.16
20,15,10,210,46,0.1,0.16,0.2,0.2571,0.275,0.2667,0.28
20,15,10,204,47,0.05,0.04,0.1333,0.1714,0.175,0.2,0.24
20,15,10,187,48,0.0,0.08,0.1333,0.1143,0.125,0.1556,0.16
20,15,10,199,49,0.0,0.0,0.0667,0.1143,0.175,0.2444,0.24
20,15,10,197,50,0.05,0.04,0.0333,0.0571,0.1,0.1111,0.16
20,15,10,214,51,0.0,0.0,0.0667,0.0857,0.15,0.1556,0.2
20,15,10,193,52,0.05,0.04,0.0667,0.1143,0.15,0.2444,0.26
20,15,10,185,53,0.05,0.16,0.2,0.1714,0.15,0.1778,0.18
20,15,10,195,54,0.05,0.04,0.0667,0.0857,0.125,0.1333,0.16
20,15,10,176,55,0.0,0.04,0.0667,0.1143,0.125,0.1556,0.18
20,15,10,215,56,0.0,0.04,0.1,0.1429,0.15,0.1778,0.22
20,15,10,204,57,0.1,0.12,0.1667,0.2571,0.275,0.3111,0.32
20,15,10,204,58,0.05,0.12,0.1667,0.3143,0.325,0.3556,0.34
20,15,10,184,59,0.0,0.0,0.0,0.0,0.0,0.1111,0.1
20,15,10,193,60,0.05,0.04,0.1,0.0857,0.125,0.1556,0.2
20,15,10,188,61,0.1,0.08,0.1,0.1714,0.2,0.2222,0.22
20,15,10,190,62,0.1,0.08,0.1333,0.1143,0.1,0.1778,0.22
20,15,10,184,63,0.1,0.16,0.1333,0.1429,0.15,0.2,0.18
20,15,10,194,64,0.05,0.04,0.0333,0.0571,0.05,0.0444,0.04
20,15,10,208,65,0.0,0.0,0.0667,0.0857,0.1,0.1556,0.16
20,15,10,183,66,0.05,0.12,0.2333,0.2,0.2,0.2222,0.2
20,15,10,170,67,0.05,0.04,0.0333,0.1429,0.15,0.1556,0.16
20,15,10,191,68,0.1,0.08,0.1,0.1429,0.15,0.1778,0.16
20,15,10,195,69,0.05,0.04,0.0667,0.0857,0.1,0.1111,0.16
20,15,10,192,70,0.2,0.16,0.1333,0.1714,0.175,0.1778,0.18
20,15,10,188,71,0.15,0.12,0.1,0.1143,0.125,0.2,0.18
20,15,10,205,72,0.1,0.08,0.1,0.1429,0.175,0.1556,0.2
20,15,10,206,73,0.15,0.2,0.2,0.1714,0.2,0.2,0.22
20,15,10,211,74,0.0,0.0,0.0,0.0286,0.075,0.1333,0.14
20,15,10,207,75,0.05,0.04,0.0667,0.1714,0.2,0.2444,0.22
20,15,10,202,76,0.0,0.0,0.0,0.1429,0.15,0.1556,0.22
20,15,10,209,77,0.15,0.12,0.1,0.1143,0.175,0.1778,0.28
20,15,10,208,78,0.05,0.08,0.1,0.0857,0.1,0.0889,0.14
20,15,10,196,79,0.05,0.04,0.0333,0.1429,0.15,0.1778,0.2
20,15,10,188,80,0.1,0.2,0.2333,0.2857,0.275,0.3111,0.28
20,15,10,196,81,0.15,0.24,0.2333,0.2571,0.25,0.2222,0.26
20,15,10,204,82,0.05,0.04,0.0333,0.0571,0.075,0.0889,0.12
20,15,10,221,83,0.05,0.08,0.0667,0.0571,0.05,0.1111,0.1
20,15,10,204,84,0.05,0.04,0.0333,0.1143,0.125,0.1556,0.22
20,15,10,202,85,0.05,0.04,0.1,0.1714,0.2,0.2667,0.28
20,15,10,209,86,0.05,0.04,0.0333,0.1429,0.2,0.2,0.24
20,15,10,205,87,0.0,0.0,0.0,0.0857,0.1,0.1333,0.18
20,15,10,211,88,0.0,0.0,0.0333,0.0571,0.1,0.1778,0.22
20,15,10,205,89,0.0,0.0,0.0,0.0286,0.075,0.1333,0.24
20,15,10,189,90,0.05,0.08,0.1667,0.2,0.225,0.2889,0.28
20,15,10,203,91,0.1,0.08,0.0667,0.0571,0.05,0.1778,0.2
20,15,10,187,92,0.0,0.08,0.1,0.1429,0.125,0.1778,0.22
20,15,10,197,93,0.15,0.12,0.1333,0.1429,0.125,0.1333,0.14
20,15,10,171,94,0.1,0.08,0.0667,0.0571,0.075,0.0667,0.1
20,15,10,194,95,0.0,0.0,0.0667,0.1714,0.175,0.2,0.24
20,15,10,195,96,0.1,0.08,0.0667,0.0857,0.15,0.2,0.24
20,15,10,191,97,0.15,0.12,0.1333,0.1143,0.125,0.1333,0.14
20,15,10,183,98,0.1,0.16,0.1667,0.2,0.2,0.2444,0.26
20,15,10,210,99,0.1,0.08,0.1,0.1429,0.175,0.1778,0.22
20,30,10,236,0,1.0,0.8,0.8,0.7429,0.675,0.6667,0.68
20,30,10,241,1,0.0,0.0,0.0333,0.0286,0.1,0.1778,0.18
20,30,10,227,2,0.0,0.0,0.0667,0.0857,0.125,0.1778,0.22
20,30,10,256,3,0.0,0.0,0.0,0.0,0.075,0.0667,0.08
20,30,10,222,4,0.0,0.04,0.1,0.0857,0.1,0.1111,0.14
20,30,10,223,5,0.05,0.08,0.1333,0.2857,0.325,0.3333,0.34
20,30,10,244,6,0.05,0.04,0.0333,0.0571,0.125,0.1111,0.14
20,30,10,247,7,0.05,0.04,0.0667,0.1143,0.175,0.2,0.22
20,30,10,228,8,0.1,0.08,0.1,0.1143,0.125,0.1111,0.1
20,30,10,240,9,0.0,0.12,0.1667,0.2857,0.325,0.3556,0.34
20,30,10,220,10,0.0,0.0,0.0333,0.0571,0.125,0.1111,0.16
20,30,10,225,11,0.05,0.16,0.2333,0.2286,0.225,0.2222,0.26
20,30,10,239,12,0.1,0.12,0.1667,0.2286,0.2,0.2,0.2
20,30,10,247,13,0.1,0.08,0.2333,0.2857,0.325,0.3333,0.32
20,30,10,236,14,0.05,0.04,0.0333,0.1714,0.175,0.2667,0.32
20,30,10,241,15,0.0,0.04,0.0667,0.2,0.225,0.2667,0.26
20,30,10,217,16,0.1,0.08,0.1333,0.2857,0.3,0.2889,0.3
20,30,10,243,17,0.0,0.0,0.0,0.0857,0.1,0.1556,0.14
20,30,10,235,18,0.05,0.04,0.1333,0.2,0.2,0.2,0.18
20,30,10,234,19,0.1,0.08,0.0667,0.2,0.2,0.2222,0.22
20,30,10,248,20,0.1,0.08,0.0667,0.1429,0.175,0.2222,0.24
20,30,10,241,21,0.1,0.12,0.2,0.2286,0.225,0.2889,0.34
20,30,10,243,22,0.05,0.04,0.0333,0.0571,0.125,0.2222,0.26
20,30,10,227,23,0.05,0.16,0.2333,0.2286,0.225,0.3111,0.32
20,30,10,228,24,0.05,0.08,0.2,0.1714,0.2,0.2667,0.28
20,30,10,246,25,0.1,0.08,0.0667,0.1429,0.2,0.2,0.18
20,30,10,249,26,0.1,0.08,0.1333,0.2286,0.275,0.2667,0.28
20,30,10,246,27,0.05,0.12,0.1,0.0857,0.125,0.1111,0.12
20,30,10,242,28,0.1,0.08,0.1,0.2,0.225,0.2889,0.3
20,30,10,237,29,0.15,0.16,0.2,0.3143,0.3,0.3556,0.32
20,30,10,253,30,0.05,0.04,0.1,0.1143,0.125,0.1778,0.22
20,30,10,228,31,0.0,0.0,0.1,0.1429,0.2,0.2444,0.26
20,30,10,231,32,0.1,0.08,0.1333,0.1714,0.175,0.2222,0.26
20,30,10,233,33,0.05,0.08,0.1667,0.2857,0.325,0.3333,0.32
20,30,10,248,34,0.05,0.12,0.1333,0.2286,0.25,0.2889,0.26
20,30,10,229,35,0.05,0.08,0.1,0.1143,0.125,0.1111,0.12
20,30,10,214,36,0.0,0.0,0.0333,0.0286,0.025,0.0222,0.06
20,30,10,227,37,0.0,0.04,0.0333,0.0571,0.175,0.1556,0.2
20,30,10,240,38,0.0,0.0,0.0,0.0,0.075,0.1556,0.2
20,30,10,217,39,0.05,0.08,0.0667,0.1429,0.225,0.2222,0.24
20,30,10,243,40,0.0,0.0,0.0667,0.0571,0.125,0.2,0.2
20,30,10,245,41,0.05,0.04,0.0333,0.0857,0.1,0.0889,0.08
20,30,10,241,42,0.0,0.04,0.0333,0.0857,0.1,0.1333,0.14
20,30,10,224,43,0.05,0.04,0.0667,0.0857,0.1,0.0889,0.14
20,30,10,245,44,0.05,0.04,0.0333,0.0286,0.075,0.1111,0.18
20,30,10,247,45,0.0,0.0,0.0333,0.0571,0.075,0.1111,0.16
20,30,10,235,46,0.1,0.16,0.1667,0.2286,0.275,0.2889,0.3
20,30,10,231,47,0.05,0.04,0.1333,0.1714,0.2,0.2667,0.26
20,30,10,217,48,0.0,0.04,0.1333,0.1143,0.125,0.1556,0.16
20,30,10,232,49,0.0,0.0,0.1,0.1714,0.2,0.2444,0.3
20,30,10,240,50,0.05,0.04,0.0333,0.0571,0.1,0.1778,0.22
20,30,10,257,51,0.0,0.0,0.0333,0.1429,0.175,0.2,0.22
20,30,10,221,52,0.05,0.04,0.0667,0.1429,0.2,0.2222,0.22
20,30,10,227,53,0.05,0.16,0.2,0.2571,0.25,0.2444,0.24
20,30,10,240,54,0.05,0.04,0.0667,0.0857,0.1,0.1111,0.14
20,30,10,225,55,0.0,0.0,0.0333,0.0571,0.1,0.1333,0.18
20,30,10,238,56,0.0,0.04,0.0667,0.1429,0.15,0.1556,0.24
20,30,10,239,57,0.1,0.12,0.1667,0.2571,0.275,0.2889,0.3
20,30,10,225,58,0.05,0.12,0.1667,0.2571,0.325,0.3556,0.34
20,30,10,221,59,0.0,0.0,0.0,0.0286,0.075,0.1556,0.14
20,30,10,234,60,0.05,0.04,0.0667,0.0857,0.15,0.2,0.22
20,30,10,241,61,0.1,0.08,0.1,0.1429,0.175,0.2222,0.24
20,30,10,233,62,0.1,0.08,0.1333,0.1143,0.125,0.1556,0.2
20,30,10,200,63,0.1,0.12,0.1667,0.1429,0.15,0.2222,0.26
20,30,10,236,64,0.05,0.04,0.0333,0.0571,0.1,0.0889,0.1
20,30,10,230,65,0.0,0.0,0.1,0.1143,0.15,0.1778,0.22
20,30,10,220,66,0.05,0.12,0.2333,0.2,0.225,0.2444,0.24
20,30,10,196,67,0.05,0.04,0.0333,0.1429,0.15,0.2,0.2
20,30,10,238,68,0.1,0.08,0.0667,0.1143,0.15,0.2222,0.24
20,30,10,226,69,0.05,0.04,0.0667,0.0857,0.1,0.1333,0.14
20,30,10,233,70,0.2,0.16,0.1333,0.1429,0.175,0.2,0.24
20,30,10,217,71,0.15,0.12,0.1,0.1143,0.1,0.2,0.24
20,30,10,231,72,0.1,0.08,0.1,0.1143,0.125,0.1333,0.18
20,30,10,248,73,0.15,0.2,0.2,0.2,0.225,0.2444,0.26
20,30,10,234,74,0.0,0.0,0.0333,0.0286,0.075,0.1556,0.16
20,30,10,246,75,0.05,0.04,0.0667,0.1429,0.2,0.2222,0.2
20,30,10,235,76,0.0,0.0,0.0,0.1143,0.125,0.2,0.24
20,30,10,245,77,0.15,0.12,0.1,0.1429,0.15,0.2,0.24
20,30,10,240,78,0.05,0.04,0.0667,0.0571,0.125,0.1556,0.16
20,30,10,214,79,0.05,0.04,0.0333,0.1143,0.15,0.1556,0.22
20,30,10,233,80,0.1,0.2,0.2333,0.2857,0.275,0.3111,0.3
20,30,10,236,81,0.15,0.16,0.2333,0.2571,0.275,0.2667,0.26
20,30,10,230,82,0.05,0.04,0.0333,0.0857,0.15,0.1556,0.22
20,30,10,247,83,0.05,0.08,0.0667,0.0857,0.125,0.2222,0.22
20,30,10,223,84,0.05,0.04,0.0333,0.0286,0.075,0.2,0.24
20,30,10,243,85,0.05,0.04,0.1,0.2,0.2,0.2444,0.28
20,30,10,233,86,0.05,0.04,0.0333,0.1429,0.2,0.2444,0.26
20,30,10,236,87,0.0,0.0,0.0,0.0857,0.1,0.2,0.24
20,30,10,239,88,0.0,0.0,0.0333,0.0857,0.1,0.1778,0.22
20,30,10,236,89,0.0,0.0,0.0,0.0286,0.05,0.1333,0.18
20,30,10,216,90,0.05,0.08,0.1667,0.1714,0.25,0.2667,0.26
20,30,10,230,91,0.1,0.08,0.0667,0.0571,0.075,0.1333,0.16
20,30,10,229,92,0.0,0.04,0.0667,0.1429,0.15,0.2444,0.26
20,30,10,219,93,0.15,0.12,0.1,0.0857,0.125,0.1333,0.18
20,30,10,199,94,0.1,0.08,0.0667,0.0857,0.075,0.0667,0.08
20,30,10,230,95,0.0,0.0,0.0667,0.1714,0.2,0.2222,0.26
20,30,10,226,96,0.1,0.08,0.0667,0.1143,0.175,0.2,0.22
20,30,10,236,97,0.15,0.12,0.1667,0.1429,0.125,0.1333,0.12
20,30,10,217,98,0.1,0.12,0.1667,0.1714,0.175,0.2444,0.24
20,30,10,238,99,0.1,0.08,0.1,0.1143,0.225,0.2222,0.26
20,60,10,286,0,1.0,0.8,0.7667,0.6857,0.625,0.7111,0.7
20,60,10,290,1,0.0,0.0,0.0333,0.0571,0.1,0.1333,0.2
20,60,10,267,2,0.0,0.0,0.0333,0.0286,0.1,0.1333,0.14
20,60,10,294,3,0.0,0.0,0.0333,0.0286,0.05,0.0667,0.08
20,60,10,258,4,0.0,0.08,0.1,0.0857,0.075,0.0889,0.14
20,60,10,265,5,0.05,0.08,0.1333,0.2286,0.25,0.2667,0.28
20,60,10,269,6,0.05,0.04,0.0333,0.0571,0.1,0.1333,0.14
20,60,10,278,7,0.05,0.04,0.1,0.1143,0.175,0.1778,0.24
20,60,10,274,8,0.1,0.08,0.1,0.0857,0.125,0.1333,0.16
20,60,10,284,9,0.0,0.12,0.1667,0.2286,0.25,0.2889,0.28
20,60,10,272,10,0.0,0.0,0.0333,0.0286,0.125,0.1778,0.16
20,60,10,282,11,0.05,0.16,0.1667,0.1714,0.175,0.2,0.22
20,60,10,281,12,0.1,0.12,0.1667,0.1714,0.2,0.2,0.24
20,60,10,280,13,0.1,0.08,0.2333,0.2857,0.275,0.2667,0.32
20,60,10,270,14,0.05,0.04,0.0667,0.1714,0.2,0.2667,0.32
20,60,10,286,15,0.0,0.04,0.1,0.1714,0.175,0.1778,0.18
20,60,10,277,16,0.1,0.08,0.1,0.2571,0.25,0.2444,0.26
20,60,10,285,17,0.0,0.0,0.0,0.0286,0.075,0.1778,0.18
20,60,10,275,18,0.05,0.04,0.1,0.1714,0.225,0.2444,0.26
20,60,10,298,19,0.1,0.08,0.1,0.1714,0.175,0.1778,0.22
20,60,10,288,20,0.1,0.08,0.0667,0.1429,0.2,0.2,0.22
20,60,10,284,21,0.1,0.12,0.2,0.1714,0.275,0.2444,0.3
